INDEX,NAME,DATASET,UNCOMPRESSED,MAX_PNG_COMPRESSED,COMPRESSION,RLE,DELTA,RAW
695,ortho_1m.png,dark,99336192,9.615,14.045,1,7,8,ColumnWise
696,ortho_1m.png,dark,99336192,9.615,14.047,1,8,0,RowWise
697,ortho_1m.png,dark,99336192,9.615,14.045,1,8,0,ColumnWise
698,ortho_1m.png,dark,99336192,9.615,14.047,1,8,8,RowWise
699,ortho_1m.png,dark,99336192,9.615,14.045,1,8,8,ColumnWise
700,ortho_1m.png,dark,99336192,9.615,14.198,2,0,8,RowWise
701,ortho_1m.png,dark,99336192,9.615,14.199,2,0,8,ColumnWise
702,ortho_1m.png,dark,99336192,9.615,11.990,2,1,8,RowWise
703,ortho_1m.png,dark,99336192,9.615,11.988,2,1,8,ColumnWise
704,ortho_1m.png,dark,99336192,9.615,13.382,2,2,8,RowWise
705,ortho_1m.png,dark,99336192,9.615,13.375,2,2,8,ColumnWise
706,ortho_1m.png,dark,99336192,9.615,13.348,2,3,8,RowWise
707,ortho_1m.png,dark,99336192,9.615,13.342,2,3,8,ColumnWise
708,ortho_1m.png,dark,99336192,9.615,13.331,2,4,8,RowWise
709,ortho_1m.png,dark,99336192,9.615,13.326,2,4,8,ColumnWise
710,ortho_1m.png,dark,99336192,9.615,13.317,2,5,8,RowWise
711,ortho_1m.png,dark,99336192,9.615,13.312,2,5,8,ColumnWise
712,ortho_1m.png,dark,99336192,9.615,13.314,2,6,8,RowWise
713,ortho_1m.png,dark,99336192,9.615,13.309,2,6,8,ColumnWise
714,ortho_1m.png,dark,99336192,9.615,13.314,2,7,8,RowWise
715,ortho_1m.png,dark,99336192,9.615,13.309,2,7,8,ColumnWise
716,ortho_1m.png,dark,99336192,9.615,13.314,2,8,0,RowWise
717,ortho_1m.png,dark,99336192,9.615,13.309,2,8,0,ColumnWise
718,ortho_1m.png,dark,99336192,9.615,13.314,2,8,8,RowWise
719,ortho_1m.png,dark,99336192,9.615,13.309,2,8,8,ColumnWise
720,ortho_1m.png,dark,99336192,9.615,13.323,3,0,8,RowWise
721,ortho_1m.png,dark,99336192,9.615,13.324,3,0,8,ColumnWise
722,ortho_1m.png,dark,99336192,9.615,12.493,3,1,8,RowWise
723,ortho_1m.png,dark,99336192,9.615,12.490,3,1,8,ColumnWise
724,ortho_1m.png,dark,99336192,9.615,11.212,3,2,8,RowWise
725,ortho_1m.png,dark,99336192,9.615,11.208,3,2,8,ColumnWise
726,ortho_1m.png,dark,99336192,9.615,12.424,3,3,8,RowWise
727,ortho_1m.png,dark,99336192,9.615,12.418,3,3,8,ColumnWise
728,ortho_1m.png,dark,99336192,9.615,12.407,3,4,8,RowWise
729,ortho_1m.png,dark,99336192,9.615,12.402,3,4,8,ColumnWise
730,ortho_1m.png,dark,99336192,9.615,12.393,3,5,8,RowWise
731,ortho_1m.png,dark,99336192,9.615,12.389,3,5,8,ColumnWise
732,ortho_1m.png,dark,99336192,9.615,12.390,3,6,8,RowWise
733,ortho_1m.png,dark,99336192,9.615,12.386,3,6,8,ColumnWise
734,ortho_1m.png,dark,99336192,9.615,12.390,3,7,8,RowWise
735,ortho_1m.png,dark,99336192,9.615,12.386,3,7,8,ColumnWise
736,ortho_1m.png,dark,99336192,9.615,12.390,3,8,0,RowWise
737,ortho_1m.png,dark,99336192,9.615,12.386,3,8,0,ColumnWise
738,ortho_1m.png,dark,99336192,9.615,12.390,3,8,8,RowWise
739,ortho_1m.png,dark,99336192,9.615,12.386,3,8,8,ColumnWise
740,ortho_1m.png,dark,99336192,9.615,12.646,4,0,8,RowWise
741,ortho_1m.png,dark,99336192,9.615,12.653,4,0,8,ColumnWise
742,ortho_1m.png,dark,99336192,9.615,11.894,4,1,8,RowWise
743,ortho_1m.png,dark,99336192,9.615,11.896,4,1,8,ColumnWise
744,ortho_1m.png,dark,99336192,9.615,11.858,4,2,8,RowWise
745,ortho_1m.png,dark,99336192,9.615,11.857,4,2,8,ColumnWise
746,ortho_1m.png,dark,99336192,9.615,10.410,4,3,8,RowWise
747,ortho_1m.png,dark,99336192,9.615,10.411,4,3,8,ColumnWise
748,ortho_1m.png,dark,99336192,9.615,11.807,4,4,8,RowWise
749,ortho_1m.png,dark,99336192,9.615,11.807,4,4,8,ColumnWise
750,ortho_1m.png,dark,99336192,9.615,11.793,4,5,8,RowWise
751,ortho_1m.png,dark,99336192,9.615,11.794,4,5,8,ColumnWise
752,ortho_1m.png,dark,99336192,9.615,11.790,4,6,8,RowWise
753,ortho_1m.png,dark,99336192,9.615,11.791,4,6,8,ColumnWise
754,ortho_1m.png,dark,99336192,9.615,11.790,4,7,8,RowWise
755,ortho_1m.png,dark,99336192,9.615,11.791,4,7,8,ColumnWise
756,ortho_1m.png,dark,99336192,9.615,11.790,4,8,0,RowWise
757,ortho_1m.png,dark,99336192,9.615,11.791,4,8,0,ColumnWise
758,ortho_1m.png,dark,99336192,9.615,11.790,4,8,8,RowWise
759,ortho_1m.png,dark,99336192,9.615,11.791,4,8,8,ColumnWise
760,ortho_1m.png,dark,99336192,9.615,12.281,5,0,8,RowWise
761,ortho_1m.png,dark,99336192,9.615,12.292,5,0,8,ColumnWise
762,ortho_1m.png,dark,99336192,9.615,11.577,5,1,8,RowWise
763,ortho_1m.png,dark,99336192,9.615,11.586,5,1,8,ColumnWise
764,ortho_1m.png,dark,99336192,9.615,11.542,5,2,8,RowWise
765,ortho_1m.png,dark,99336192,9.615,11.547,5,2,8,ColumnWise
766,ortho_1m.png,dark,99336192,9.615,11.508,5,3,8,RowWise
767,ortho_1m.png,dark,99336192,9.615,11.513,5,3,8,ColumnWise
768,ortho_1m.png,dark,99336192,9.615,9.913,5,4,8,RowWise
769,ortho_1m.png,dark,99336192,9.615,9.923,5,4,8,ColumnWise
770,ortho_1m.png,dark,99336192,9.615,11.476,5,5,8,RowWise
771,ortho_1m.png,dark,99336192,9.615,11.484,5,5,8,ColumnWise
772,ortho_1m.png,dark,99336192,9.615,11.473,5,6,8,RowWise
773,ortho_1m.png,dark,99336192,9.615,11.481,5,6,8,ColumnWise
774,ortho_1m.png,dark,99336192,9.615,11.473,5,7,8,RowWise
775,ortho_1m.png,dark,99336192,9.615,11.481,5,7,8,ColumnWise
776,ortho_1m.png,dark,99336192,9.615,11.473,5,8,0,RowWise
777,ortho_1m.png,dark,99336192,9.615,11.481,5,8,0,ColumnWise
778,ortho_1m.png,dark,99336192,9.615,11.473,5,8,8,RowWise
779,ortho_1m.png,dark,99336192,9.615,11.481,5,8,8,ColumnWise
780,ortho_1m.png,dark,99336192,9.615,12.083,6,0,8,RowWise
781,ortho_1m.png,dark,99336192,9.615,12.097,6,0,8,ColumnWise
782,ortho_1m.png,dark,99336192,9.615,11.395,6,1,8,RowWise
783,ortho_1m.png,dark,99336192,9.615,11.407,6,1,8,ColumnWise
784,ortho_1m.png,dark,99336192,9.615,11.359,6,2,8,RowWise
785,ortho_1m.png,dark,99336192,9.615,11.369,6,2,8,ColumnWise
786,ortho_1m.png,dark,99336192,9.615,11.325,6,3,8,RowWise
787,ortho_1m.png,dark,99336192,9.615,11.335,6,3,8,ColumnWise
788,ortho_1m.png,dark,99336192,9.615,11.308,6,4,8,RowWise
789,ortho_1m.png,dark,99336192,9.615,11.319,6,4,8,ColumnWise
790,ortho_1m.png,dark,99336192,9.615,9.653,6,5,8,RowWise
791,ortho_1m.png,dark,99336192,9.615,9.669,6,5,8,ColumnWise
792,ortho_1m.png,dark,99336192,9.615,11.291,6,6,8,RowWise
793,ortho_1m.png,dark,99336192,9.615,11.302,6,6,8,ColumnWise
794,ortho_1m.png,dark,99336192,9.615,11.291,6,7,8,RowWise
795,ortho_1m.png,dark,99336192,9.615,11.302,6,7,8,ColumnWise
796,ortho_1m.png,dark,99336192,9.615,11.291,6,8,0,RowWise
797,ortho_1m.png,dark,99336192,9.615,11.302,6,8,0,ColumnWise
798,ortho_1m.png,dark,99336192,9.615,11.291,6,8,8,RowWise
799,ortho_1m.png,dark,99336192,9.615,11.302,6,8,8,ColumnWise
800,ortho_1m.png,dark,99336192,9.615,11.927,7,0,8,RowWise
801,ortho_1m.png,dark,99336192,9.615,11.937,7,0,8,ColumnWise
802,ortho_1m.png,dark,99336192,9.615,11.313,7,1,8,RowWise
803,ortho_1m.png,dark,99336192,9.615,11.331,7,1,8,ColumnWise
804,ortho_1m.png,dark,99336192,9.615,11.278,7,2,8,RowWise
805,ortho_1m.png,dark,99336192,9.615,11.292,7,2,8,ColumnWise
806,ortho_1m.png,dark,99336192,9.615,11.244,7,3,8,RowWise
807,ortho_1m.png,dark,99336192,9.615,11.259,7,3,8,ColumnWise
808,ortho_1m.png,dark,99336192,9.615,11.227,7,4,8,RowWise
809,ortho_1m.png,dark,99336192,9.615,11.243,7,4,8,ColumnWise
810,ortho_1m.png,dark,99336192,9.615,11.213,7,5,8,RowWise
811,ortho_1m.png,dark,99336192,9.615,11.229,7,5,8,ColumnWise
812,ortho_1m.png,dark,99336192,9.615,9.537,7,6,8,RowWise
813,ortho_1m.png,dark,99336192,9.615,9.560,7,6,8,ColumnWise
814,ortho_1m.png,dark,99336192,9.615,11.210,7,7,8,RowWise
815,ortho_1m.png,dark,99336192,9.615,11.227,7,7,8,ColumnWise
816,ortho_1m.png,dark,99336192,9.615,11.210,7,8,0,RowWise
817,ortho_1m.png,dark,99336192,9.615,11.227,7,8,0,ColumnWise
818,ortho_1m.png,dark,99336192,9.615,11.210,7,8,8,RowWise
819,ortho_1m.png,dark,99336192,9.615,11.227,7,8,8,ColumnWise
820,ortho_1m.png,dark,99336192,9.615,10.009,8,0,8,RowWise
821,ortho_1m.png,dark,99336192,9.615,10.031,8,0,8,ColumnWise
822,ortho_1m.png,dark,99336192,9.615,10.642,8,1,8,RowWise
823,ortho_1m.png,dark,99336192,9.615,10.658,8,1,8,ColumnWise
824,ortho_1m.png,dark,99336192,9.615,11.015,8,2,8,RowWise
825,ortho_1m.png,dark,99336192,9.615,11.026,8,2,8,ColumnWise
826,ortho_1m.png,dark,99336192,9.615,11.083,8,3,8,RowWise
827,ortho_1m.png,dark,99336192,9.615,11.094,8,3,8,ColumnWise
828,ortho_1m.png,dark,99336192,9.615,11.120,8,4,8,RowWise
829,ortho_1m.png,dark,99336192,9.615,11.132,8,4,8,ColumnWise
830,ortho_1m.png,dark,99336192,9.615,11.134,8,5,8,RowWise
831,ortho_1m.png,dark,99336192,9.615,11.147,8,5,8,ColumnWise
832,ortho_1m.png,dark,99336192,9.615,11.157,8,6,8,RowWise
833,ortho_1m.png,dark,99336192,9.615,11.175,8,6,8,ColumnWise
834,ortho_1m.png,dark,99336192,9.615,9.496,8,7,8,RowWise
835,ortho_1m.png,dark,99336192,9.615,9.514,8,7,8,ColumnWise
836,ortho_1m.png,dark,99336192,9.615,9.496,8,8,0,RowWise
837,ortho_1m.png,dark,99336192,9.615,9.514,8,8,0,ColumnWise
838,ortho_1m.png,dark,99336192,9.615,11.184,8,8,8,RowWise
839,ortho_1m.png,dark,99336192,9.615,11.197,8,8,8,ColumnWise
840,ortho_1m.png,dark,99336192,9.615,11.957,9,0,8,RowWise
841,ortho_1m.png,dark,99336192,9.615,11.971,9,0,8,ColumnWise
842,ortho_1m.png,dark,99336192,9.615,11.280,9,1,8,RowWise
843,ortho_1m.png,dark,99336192,9.615,11.291,9,1,8,ColumnWise
844,ortho_1m.png,dark,99336192,9.615,11.244,9,2,8,RowWise
845,ortho_1m.png,dark,99336192,9.615,11.253,9,2,8,ColumnWise
846,ortho_1m.png,dark,99336192,9.615,11.211,9,3,8,RowWise
847,ortho_1m.png,dark,99336192,9.615,11.220,9,3,8,ColumnWise
848,ortho_1m.png,dark,99336192,9.615,11.194,9,4,8,RowWise
849,ortho_1m.png,dark,99336192,9.615,11.204,9,4,8,ColumnWise
850,ortho_1m.png,dark,99336192,9.615,11.180,9,5,8,RowWise
851,ortho_1m.png,dark,99336192,9.615,11.190,9,5,8,ColumnWise
852,ortho_1m.png,dark,99336192,9.615,11.177,9,6,8,RowWise
853,ortho_1m.png,dark,99336192,9.615,11.187,9,6,8,ColumnWise
854,ortho_1m.png,dark,99336192,9.615,11.177,9,7,8,RowWise
855,ortho_1m.png,dark,99336192,9.615,11.187,9,7,8,ColumnWise
856,ortho_1m.png,dark,99336192,9.615,11.177,9,8,0,RowWise
857,ortho_1m.png,dark,99336192,9.615,11.187,9,8,0,ColumnWise
858,ortho_1m.png,dark,99336192,9.615,9.488,9,8,8,RowWise
859,ortho_1m.png,dark,99336192,9.615,9.503,9,8,8,ColumnWise
860,ortho_1m.png,dark,99336192,9.615,11.956,10,0,8,RowWise
861,ortho_1m.png,dark,99336192,9.615,11.968,10,0,8,ColumnWise
862,ortho_1m.png,dark,99336192,9.615,11.116,10,1,8,RowWise
863,ortho_1m.png,dark,99336192,9.615,11.123,10,1,8,ColumnWise
864,ortho_1m.png,dark,99336192,9.615,11.124,10,2,8,RowWise
865,ortho_1m.png,dark,99336192,9.615,11.132,10,2,8,ColumnWise
866,ortho_1m.png,dark,99336192,9.615,11.130,10,3,8,RowWise
867,ortho_1m.png,dark,99336192,9.615,11.137,10,3,8,ColumnWise
868,ortho_1m.png,dark,99336192,9.615,11.144,10,4,8,RowWise
869,ortho_1m.png,dark,99336192,9.615,11.153,10,4,8,ColumnWise
870,ortho_1m.png,dark,99336192,9.615,11.162,10,5,8,RowWise
871,ortho_1m.png,dark,99336192,9.615,11.170,10,5,8,ColumnWise
872,ortho_1m.png,dark,99336192,9.615,11.171,10,6,8,RowWise
873,ortho_1m.png,dark,99336192,9.615,11.178,10,6,8,ColumnWise
874,ortho_1m.png,dark,99336192,9.615,11.175,10,7,8,RowWise
875,ortho_1m.png,dark,99336192,9.615,11.184,10,7,8,ColumnWise
876,ortho_1m.png,dark,99336192,9.615,11.175,10,8,0,RowWise
877,ortho_1m.png,dark,99336192,9.615,11.184,10,8,0,ColumnWise
878,ortho_1m.png,dark,99336192,9.615,11.175,10,8,8,RowWise
879,ortho_1m.png,dark,99336192,9.615,11.184,10,8,8,ColumnWise
880,ortho_1m.png,dark,99336192,9.615,11.956,11,0,8,RowWise
881,ortho_1m.png,dark,99336192,9.615,11.967,11,0,8,ColumnWise
882,ortho_1m.png,dark,99336192,9.615,11.279,11,1,8,RowWise
883,ortho_1m.png,dark,99336192,9.615,11.287,11,1,8,ColumnWise
884,ortho_1m.png,dark,99336192,9.615,11.243,11,2,8,RowWise
885,ortho_1m.png,dark,99336192,9.615,11.249,11,2,8,ColumnWise
886,ortho_1m.png,dark,99336192,9.615,11.210,11,3,8,RowWise
887,ortho_1m.png,dark,99336192,9.615,11.215,11,3,8,ColumnWise
888,ortho_1m.png,dark,99336192,9.615,11.193,11,4,8,RowWise
889,ortho_1m.png,dark,99336192,9.615,11.200,11,4,8,ColumnWise
890,ortho_1m.png,dark,99336192,9.615,11.179,11,5,8,RowWise
891,ortho_1m.png,dark,99336192,9.615,11.186,11,5,8,ColumnWise
892,ortho_1m.png,dark,99336192,9.615,11.175,11,6,8,RowWise
893,ortho_1m.png,dark,99336192,9.615,11.183,11,6,8,ColumnWise
894,ortho_1m.png,dark,99336192,9.615,11.175,11,7,8,RowWise
895,ortho_1m.png,dark,99336192,9.615,11.183,11,7,8,ColumnWise
896,ortho_1m.png,dark,99336192,9.615,11.175,11,8,0,RowWise
897,ortho_1m.png,dark,99336192,9.615,11.183,11,8,0,ColumnWise
898,ortho_1m.png,dark,99336192,9.615,11.175,11,8,8,RowWise
899,ortho_1m.png,dark,99336192,9.615,11.183,11,8,8,ColumnWise
900,ortho_1m.png,dark,99336192,9.615,11.956,12,0,8,RowWise
901,ortho_1m.png,dark,99336192,9.615,11.967,12,0,8,ColumnWise
902,ortho_1m.png,dark,99336192,9.615,11.279,12,1,8,RowWise
903,ortho_1m.png,dark,99336192,9.615,11.287,12,1,8,ColumnWise
904,ortho_1m.png,dark,99336192,9.615,11.243,12,2,8,RowWise
905,ortho_1m.png,dark,99336192,9.615,11.249,12,2,8,ColumnWise
906,ortho_1m.png,dark,99336192,9.615,11.210,12,3,8,RowWise
907,ortho_1m.png,dark,99336192,9.615,11.215,12,3,8,ColumnWise
908,ortho_1m.png,dark,99336192,9.615,11.193,12,4,8,RowWise
909,ortho_1m.png,dark,99336192,9.615,11.200,12,4,8,ColumnWise
910,ortho_1m.png,dark,99336192,9.615,11.179,12,5,8,RowWise
911,ortho_1m.png,dark,99336192,9.615,11.186,12,5,8,ColumnWise
912,ortho_1m.png,dark,99336192,9.615,11.175,12,6,8,RowWise
913,ortho_1m.png,dark,99336192,9.615,11.183,12,6,8,ColumnWise
914,ortho_1m.png,dark,99336192,9.615,11.175,12,7,8,RowWise
915,ortho_1m.png,dark,99336192,9.615,11.183,12,7,8,ColumnWise
916,ortho_1m.png,dark,99336192,9.615,11.175,12,8,0,RowWise
917,ortho_1m.png,dark,99336192,9.615,11.183,12,8,0,ColumnWise
918,ortho_1m.png,dark,99336192,9.615,11.175,12,8,8,RowWise
919,ortho_1m.png,dark,99336192,9.615,11.183,12,8,8,ColumnWise
920,ortho_1m.png,dark,99336192,9.615,11.956,13,0,8,RowWise
921,ortho_1m.png,dark,99336192,9.615,11.967,13,0,8,ColumnWise
922,ortho_1m.png,dark,99336192,9.615,11.279,13,1,8,RowWise
923,ortho_1m.png,dark,99336192,9.615,11.287,13,1,8,ColumnWise
924,ortho_1m.png,dark,99336192,9.615,11.243,13,2,8,RowWise
925,ortho_1m.png,dark,99336192,9.615,11.249,13,2,8,ColumnWise
926,ortho_1m.png,dark,99336192,9.615,11.210,13,3,8,RowWise
927,ortho_1m.png,dark,99336192,9.615,11.215,13,3,8,ColumnWise
928,ortho_1m.png,dark,99336192,9.615,11.193,13,4,8,RowWise
929,ortho_1m.png,dark,99336192,9.615,11.200,13,4,8,ColumnWise
930,ortho_1m.png,dark,99336192,9.615,11.179,13,5,8,RowWise
931,ortho_1m.png,dark,99336192,9.615,11.186,13,5,8,ColumnWise
932,ortho_1m.png,dark,99336192,9.615,11.175,13,6,8,RowWise
933,ortho_1m.png,dark,99336192,9.615,11.183,13,6,8,ColumnWise
934,ortho_1m.png,dark,99336192,9.615,11.175,13,7,8,RowWise
935,ortho_1m.png,dark,99336192,9.615,11.183,13,7,8,ColumnWise
936,ortho_1m.png,dark,99336192,9.615,11.175,13,8,0,RowWise
937,ortho_1m.png,dark,99336192,9.615,11.183,13,8,0,ColumnWise
938,ortho_1m.png,dark,99336192,9.615,11.175,13,8,8,RowWise
939,ortho_1m.png,dark,99336192,9.615,11.183,13,8,8,ColumnWise
940,ortho_1m.png,dark,99336192,9.615,11.956,14,0,8,RowWise
941,ortho_1m.png,dark,99336192,9.615,11.967,14,0,8,ColumnWise
942,ortho_1m.png,dark,99336192,9.615,11.279,14,1,8,RowWise
943,ortho_1m.png,dark,99336192,9.615,11.287,14,1,8,ColumnWise
944,ortho_1m.png,dark,99336192,9.615,11.243,14,2,8,RowWise
945,ortho_1m.png,dark,99336192,9.615,11.249,14,2,8,ColumnWise
946,ortho_1m.png,dark,99336192,9.615,11.210,14,3,8,RowWise
947,ortho_1m.png,dark,99336192,9.615,11.215,14,3,8,ColumnWise
948,ortho_1m.png,dark,99336192,9.615,11.193,14,4,8,RowWise
949,ortho_1m.png,dark,99336192,9.615,11.200,14,4,8,ColumnWise
950,ortho_1m.png,dark,99336192,9.615,11.179,14,5,8,RowWise
951,ortho_1m.png,dark,99336192,9.615,11.186,14,5,8,ColumnWise
952,ortho_1m.png,dark,99336192,9.615,11.175,14,6,8,RowWise
953,ortho_1m.png,dark,99336192,9.615,11.183,14,6,8,ColumnWise
954,ortho_1m.png,dark,99336192,9.615,11.175,14,7,8,RowWise
955,ortho_1m.png,dark,99336192,9.615,11.183,14,7,8,ColumnWise
956,ortho_1m.png,dark,99336192,9.615,11.175,14,8,0,RowWise
957,ortho_1m.png,dark,99336192,9.615,11.183,14,8,0,ColumnWise
958,ortho_1m.png,dark,99336192,9.615,11.175,14,8,8,RowWise
959,ortho_1m.png,dark,99336192,9.615,11.183,14,8,8,ColumnWise
960,ortho_1m.png,dark,99336192,9.615,11.956,15,0,8,RowWise
961,ortho_1m.png,dark,99336192,9.615,11.967,15,0,8,ColumnWise
962,ortho_1m.png,dark,99336192,9.615,11.279,15,1,8,RowWise
963,ortho_1m.png,dark,99336192,9.615,11.287,15,1,8,ColumnWise
964,ortho_1m.png,dark,99336192,9.615,11.243,15,2,8,RowWise
965,ortho_1m.png,dark,99336192,9.615,11.249,15,2,8,ColumnWise
966,ortho_1m.png,dark,99336192,9.615,11.210,15,3,8,RowWise
967,ortho_1m.png,dark,99336192,9.615,11.215,15,3,8,ColumnWise
968,ortho_1m.png,dark,99336192,9.615,11.193,15,4,8,RowWise
969,ortho_1m.png,dark,99336192,9.615,11.200,15,4,8,ColumnWise
970,ortho_1m.png,dark,99336192,9.615,11.179,15,5,8,RowWise
971,ortho_1m.png,dark,99336192,9.615,11.186,15,5,8,ColumnWise
972,ortho_1m.png,dark,99336192,9.615,11.175,15,6,8,RowWise
973,ortho_1m.png,dark,99336192,9.615,11.183,15,6,8,ColumnWise
974,ortho_1m.png,dark,99336192,9.615,11.175,15,7,8,RowWise
975,ortho_1m.png,dark,99336192,9.615,11.183,15,7,8,ColumnWise
976,ortho_1m.png,dark,99336192,9.615,11.175,15,8,0,RowWise
977,ortho_1m.png,dark,99336192,9.615,11.183,15,8,0,ColumnWise
978,ortho_1m.png,dark,99336192,9.615,11.175,15,8,8,RowWise
979,ortho_1m.png,dark,99336192,9.615,11.183,15,8,8,ColumnWise
980,ortho_1m.png,dark,99336192,9.615,11.956,16,0,8,RowWise
981,ortho_1m.png,dark,99336192,9.615,11.967,16,0,8,ColumnWise
982,ortho_1m.png,dark,99336192,9.615,11.279,16,1,8,RowWise
983,ortho_1m.png,dark,99336192,9.615,11.287,16,1,8,ColumnWise
984,ortho_1m.png,dark,99336192,9.615,11.243,16,2,8,RowWise
985,ortho_1m.png,dark,99336192,9.615,11.249,16,2,8,ColumnWise
986,ortho_1m.png,dark,99336192,9.615,11.210,16,3,8,RowWise
987,ortho_1m.png,dark,99336192,9.615,11.215,16,3,8,ColumnWise
988,ortho_1m.png,dark,99336192,9.615,11.193,16,4,8,RowWise
989,ortho_1m.png,dark,99336192,9.615,11.200,16,4,8,ColumnWise
990,ortho_1m.png,dark,99336192,9.615,11.179,16,5,8,RowWise
991,ortho_1m.png,dark,99336192,9.615,11.186,16,5,8,ColumnWise
992,ortho_1m.png,dark,99336192,9.615,11.175,16,6,8,RowWise
993,ortho_1m.png,dark,99336192,9.615,11.183,16,6,8,ColumnWise
994,ortho_1m.png,dark,99336192,9.615,11.175,16,7,8,RowWise
995,ortho_1m.png,dark,99336192,9.615,11.183,16,7,8,ColumnWise
996,ortho_1m.png,dark,99336192,9.615,11.175,16,8,0,RowWise
997,ortho_1m.png,dark,99336192,9.615,11.183,16,8,0,ColumnWise
998,ortho_1m.png,dark,99336192,9.615,11.175,16,8,8,RowWise
999,ortho_1m.png,dark,99336192,9.615,11.183,16,8,8,ColumnWise
1000,ortho_1m.png,dark,99336192,9.615,11.956,17,0,8,RowWise
1001,ortho_1m.png,dark,99336192,9.615,11.967,17,0,8,ColumnWise
1002,ortho_1m.png,dark,99336192,9.615,11.279,17,1,8,RowWise
1003,ortho_1m.png,dark,99336192,9.615,11.287,17,1,8,ColumnWise
1004,ortho_1m.png,dark,99336192,9.615,11.243,17,2,8,RowWise
1005,ortho_1m.png,dark,99336192,9.615,11.249,17,2,8,ColumnWise
1006,ortho_1m.png,dark,99336192,9.615,11.210,17,3,8,RowWise
1007,ortho_1m.png,dark,99336192,9.615,11.215,17,3,8,ColumnWise
1008,ortho_1m.png,dark,99336192,9.615,11.193,17,4,8,RowWise
1009,ortho_1m.png,dark,99336192,9.615,11.200,17,4,8,ColumnWise
1010,ortho_1m.png,dark,99336192,9.615,11.179,17,5,8,RowWise
1011,ortho_1m.png,dark,99336192,9.615,11.186,17,5,8,ColumnWise
1012,ortho_1m.png,dark,99336192,9.615,11.175,17,6,8,RowWise
1013,ortho_1m.png,dark,99336192,9.615,11.183,17,6,8,ColumnWise
1014,ortho_1m.png,dark,99336192,9.615,11.175,17,7,8,RowWise
1015,ortho_1m.png,dark,99336192,9.615,11.183,17,7,8,ColumnWise
1016,ortho_1m.png,dark,99336192,9.615,11.175,17,8,0,RowWise
1017,ortho_1m.png,dark,99336192,9.615,11.183,17,8,0,ColumnWise
1018,ortho_1m.png,dark,99336192,9.615,11.175,17,8,8,RowWise
1019,ortho_1m.png,dark,99336192,9.615,11.183,17,8,8,ColumnWise
1020,ortho_1m.png,dark,99336192,9.615,11.956,18,0,8,RowWise
1021,ortho_1m.png,dark,99336192,9.615,11.967,18,0,8,ColumnWise
1022,ortho_1m.png,dark,99336192,9.615,11.279,18,1,8,RowWise
1023,ortho_1m.png,dark,99336192,9.615,11.287,18,1,8,ColumnWise
1024,ortho_1m.png,dark,99336192,9.615,11.243,18,2,8,RowWise
1025,ortho_1m.png,dark,99336192,9.615,11.249,18,2,8,ColumnWise
1026,ortho_1m.png,dark,99336192,9.615,11.210,18,3,8,RowWise
1027,ortho_1m.png,dark,99336192,9.615,11.215,18,3,8,ColumnWise
1028,ortho_1m.png,dark,99336192,9.615,11.193,18,4,8,RowWise
1029,ortho_1m.png,dark,99336192,9.615,11.200,18,4,8,ColumnWise
1030,ortho_1m.png,dark,99336192,9.615,11.179,18,5,8,RowWise
1031,ortho_1m.png,dark,99336192,9.615,11.186,18,5,8,ColumnWise
1032,ortho_1m.png,dark,99336192,9.615,11.175,18,6,8,RowWise
1033,ortho_1m.png,dark,99336192,9.615,11.183,18,6,8,ColumnWise
1034,ortho_1m.png,dark,99336192,9.615,11.175,18,7,8,RowWise
1035,ortho_1m.png,dark,99336192,9.615,11.183,18,7,8,ColumnWise
1036,ortho_1m.png,dark,99336192,9.615,11.175,18,8,0,RowWise
1037,ortho_1m.png,dark,99336192,9.615,11.183,18,8,0,ColumnWise
1038,ortho_1m.png,dark,99336192,9.615,11.175,18,8,8,RowWise
1039,ortho_1m.png,dark,99336192,9.615,11.183,18,8,8,ColumnWise
1040,ortho_1m.png,dark,99336192,9.615,11.956,19,0,8,RowWise
1041,ortho_1m.png,dark,99336192,9.615,11.967,19,0,8,ColumnWise
1042,ortho_1m.png,dark,99336192,9.615,11.279,19,1,8,RowWise
1043,ortho_1m.png,dark,99336192,9.615,11.287,19,1,8,ColumnWise
1044,ortho_1m.png,dark,99336192,9.615,11.243,19,2,8,RowWise
1045,ortho_1m.png,dark,99336192,9.615,11.249,19,2,8,ColumnWise
1046,ortho_1m.png,dark,99336192,9.615,11.210,19,3,8,RowWise
1047,ortho_1m.png,dark,99336192,9.615,11.215,19,3,8,ColumnWise
1048,ortho_1m.png,dark,99336192,9.615,11.193,19,4,8,RowWise
1049,ortho_1m.png,dark,99336192,9.615,11.200,19,4,8,ColumnWise
1050,ortho_1m.png,dark,99336192,9.615,11.179,19,5,8,RowWise
1051,ortho_1m.png,dark,99336192,9.615,11.186,19,5,8,ColumnWise
1052,ortho_1m.png,dark,99336192,9.615,11.175,19,6,8,RowWise
1053,ortho_1m.png,dark,99336192,9.615,11.183,19,6,8,ColumnWise
1054,ortho_1m.png,dark,99336192,9.615,11.175,19,7,8,RowWise
1055,ortho_1m.png,dark,99336192,9.615,11.183,19,7,8,ColumnWise
1056,ortho_1m.png,dark,99336192,9.615,11.175,19,8,0,RowWise
1057,ortho_1m.png,dark,99336192,9.615,11.183,19,8,0,ColumnWise
1058,ortho_1m.png,dark,99336192,9.615,11.175,19,8,8,RowWise
1059,ortho_1m.png,dark,99336192,9.615,11.183,19,8,8,ColumnWise
